"OPMS";"UF";"Município";"Nome da Unidade";"Email";"Telefone";"Endereço";"Nível";"Região";"data atualização"
;"SC";"Dionisio Cerqueira";"Departamento de Políticas para as Mulheres";"mulher.mulherdc@hotmail.com";"(49) 36442273
";"Rua Dom Pedro II, 567, Centro  Dionísio Cerqueira/SC. CEP: 89.950-000";"Municipal";"Sul";
;"SC";"São Domingos ";"Coordenadoria  Municipal de Políticas Públicas para as Mulheres ";"coordmulher@saodomingos.sc.gov.br";"(49) 3443-0281 Ramal - 234 / (49) 9953-4920";"Rua Getúlio Vargas nº 750. Cenro. São Domingos/SC. CEP: 89.835-000";"Municipal";"Sul";
;"SC";"Xaxim";"Secretaria da Mulher, Juventude e Terceira Idade";"sec.mulher@xaxim.sc.gov.br";"(49) 3353-6046";"Rua André Lunardi, nº 1086. Centro. Xaxim/SC. CEP: 89.825-000";"Municipal";"Sul";"26/01/2015 (Inf. Ligue 180)"
8;"Santa Catarina";"Todas";;;;;;;
;"SE";"ESTADUAL";"Coordenadoria de Políticas para as Mulheres";"coordmulheresinclusao@inclusao.se.gov.br";"(79) 3179 4836/ 4896/ 9908-4041 / 9926-5242 / 8822 1423(Edivaneide)/  3222 9394  79 - 3179 1939";"Rua Santa Luzia. 680. São José. Aracajú/SE. CEP: 49.015-190";"Estadual";"Nordeste";"06/07/2015 (inf. Da nova coordenadora)"
;"SE";"ARACAJU";"Coordenadoria  de  Politicas para as Mulheres";"diretoria.mulheres@aracaju.se.gov.br";"(79) 3179-4512 / 9978-3261 /9805-3301";"Rua Pacatuba, 64.  Centro.  Aracaju/ SE. CEP: 49.015-070";"Capital";"Nordeste";
;"SE";"Barra dos Coqueiros";"Coordenadoria  de  Politicas para as Mulheres";"edeniagouveia1@hotmail.com";"(079) 8116-2245 e (079) 9959-8357";"Rua A, s/n°. Loteamento São Benedito. Barra dos Coqueiros. CEP: 49.140-000 ";"Municipal";"Nordeste";16/4/2014
;"SE";"Boquim";"Coordenadoria  Especial de Políticas  para Mulheres";"socialboquim@yahoo.com.br";"(79) 3645-1919 / 9901-6539";"Praça Dr. José Maria Paiva Melo, s/n. Centro. Boquim/SE CEP: 49.360-000";"Municipal";"Nordeste";
;"SE";"Carmópolis";"Secretaria Municipal de Políticas para as Mulheres";"smppmulheres@carmopolis.se.gov.br";"(79) 3277-1263 / 9978-3136";"Av. Manoel Joventino Magalhães, 154. Carmópolis/SE. CEP: 49.740-000";"Municipal";"Nordeste";
;"SE";"Cristinápolis";"Coordenadoria  Municipal de Políticas para as Mulheres";"smhascristinapolis@bol.com.br ; mulherescristinapolis@bol.com.br";"(79) 3645-1919 / 9945-4735";"Praça da Bandeira, nº 81, Centro Cristinápolis/SE CEP 49.270-000";"Municipal";"Nordeste";
;"SE";"Estância";"Coordenadoria  de Políticas Públicas para as Mulheres";"gabinete@estancia.se.gov.br";"(79) 3522-1143 / 9965-4555";"Rua Camerino n° 169. Estância/SE. CEP: 49.200-000";"Municipal";"Nordeste";
;"SE";"Itabaiana";"Coordenadoria  Municipal de Políticas para as Mulheres ";"Coordenadoria mulheresitabaiana@hotmail.com";"(79) 3431-9723 / 9811-2171";"Rua Monsenhor Constantino n/ 658. Centro. Itabaiana/SE. CEP: 49.500.000";"Municipal";"Nordeste";
;"SE";"Itabi";"Coordenadoria  Especial de Políticas  para Mulheres";"cppmitabi@hotmail.com";"(79) 9811-9422";"Rua Manoel Alves dos Santos, s/n. Centro. Itabi/SE. CEP: 49.870-000";"Municipal";"Nordeste";
;"SE";"Itaporanga D'Ajuda";"Coordenadoria  Especial de Políticas Públicas para as Mulheres";;"(79) 9626-5647 / 9153-7805 / 8812-4505 (79)3264-2724";"Praça Silvio Garcez, 15. Centro. Itaporanga d’Ajuda/SE. CEP: 49.120-000";"Municipal";"Nordeste";
;"SE";"Japaratuba";"Coordenadoria  de Políticas Públicas para as Mulheres";"smds@japaratuba.se.gov.br";"(79) 3272-3236 / 9987-9436";"Av. Doutor Otávio Aciolli Sobral, N° 188. Centro. Japaratuba/SE .CEP: 49.960-000.";"Municipal";"Nordeste";
;"SE";"Lagarto";"Departamento de Políticas para as Mulheres";"smaslagarto@hotmail.com";"(79) 3631-4815 9959-1616";"Praça Rui Mendes, nº 53, Centro. Lagarto/SE. CEP: 49. 400-000";"Municipal";"Nordeste";
;"SE";"Laranjeiras";"Coordenadoria  Municipal de Políticas para as Mulheres ";"cmpm.laranjeiras@yahoo.com.br";"(79) 3281-2855 / 9947-4396 / 8846-8626";"Rua  José do Prado Franco, nº 47. Centro. Laranjeiras/SE CEP: 49.170-000 (Arquivo Municipal)";"Municipal";"Nordeste";
;"SE";"Maruim";"Coordenadoria  Municipal da Mulher";"crasmaruim@yahoo.com.br";"(79) 8103-5889/ 3275-1808 9652-0095";"Rua Barão do Rio Branco, n° 35. Maruim/SE. CEP: 49.770-000 ( Dentro do Prédio do Arquivo Morto da Prefeitura)";"Municipal";"Nordeste";
;"SE";"Monte Alegre de Sergipe";"Coordenadoria  Especial de Políticas Públicas para as Mulheres ( CMPM)";"secmontealegre.se@gmail.com ";"(79)99268018/ (79) 96522337 ";"Praça Francisco Rolemberg, n° 287. Centro  Monte Alegre/SE. CEP: 49.690-000 ";"Municipal";"Nordeste";
;"SE";"Nossa Senhora da Glória";"Coordenadoria  de Políticas para as Mulhere";"cmpmgloria.se@hotmail.com";"(79) 9967-1914  (79) 98968308";"AV. Floriano Peixoto, 54.  Centro. Nossa Senhora da Glória/SE. CEP. 49.680-000 ";"Municipal";"Nordeste";
;"SE";"Nossa Senhora das Dores";"Coordenadoria  Municipal de Políticas para as Mulheres";"coord.politicaspublicasdasmulheres@dores.se.gov.br ";"(79) 3265-2640 / 9930-4245 Marieta – 9872-9981";"Calçadão João dos Reis Lima Neto, s/n Centro. Nossa Senhora das Dores/SE. CEP: 49.600-000";"Municipal";"Nordeste";
;"SE";"Nossa Senhora do Socorro";"Coordenadoria  Municipal da Políticas Públicas para as Mulheres";"cpppm@mulheres.socorro.se.gov.br";"(79) 8839-9865";"SESI Marcos Freire I. Nossa Senhora do Socorro/SE. CEP: 49.160-000 (Ao lado do Shopping Premium)";"Municipal";"Nordeste";
;"SE";"Poço Redondo";"Coordenadoria  Municipal da Políticas Públicas para as Mulheres";"gabinete.pocoredondo@hotmail.com";"(79) 3337-1299 / 9976-2471 / 9971-0712";"Praça da Igreja Matriz n°275. Poço Redondo/SE. CEP: 49.810-000 ";"Municipal";"Nordeste";
;"SE";"Poço Verde";"Coordenadoria  Municipal de Políticas para as Mulheres ";"pmpvasocial@infonet.com.br";"(79) 3549-1264 Coordenadora (79)99205511 e 98083329";"Avenida Epifânio Dória n°267. Centro.  Poço Verde/SE. CEP: 49.490-000";"Municipal";"Nordeste";
;"SE";"Porto da Folha";"Coordenadoria Políticas para as Mulheres";"Coordenadoria .portodafolha@hotmail.com";"(79) 3349-1299 9897-5360/9919-4357";"Praça Padre Manoel de Oliveira,  864. Centro. Porto Folha/SE. CEP: 49.800-000";"Municipal";"Nordeste";15/4/2014
;"SE";"Propriá";"Secretaria Municipal de Políticas Públicas Especiais";;"(79) 3322-1578 /  9970-0404";"Avenida Graco Cardoso s/n°. Centro. Propriá/SE CEP: 49.900-000";"Municipal";"Nordeste";
;"SE";"Riachão do Dantas";"Coordenadoria  Municipal da Políticas Públicas para as Mulheres";"socialriachaododantas@yahoo.com.br";"(79) 3643-1168/1522 / 9982-9511 / 9820-8263";"Praça Nossa Senhora do Amparo N° 66. Centro. Riachão do Dantas/SE. CEP: 49.320-000";"Municipal";"Nordeste";
;"SE";"Ribeirópolis";"Coordenadoria  Municipal de Políticas para as Mulheres -";"smasribeiropolis@yahoo.com.br";"(79) 3449-1112/1283 / 9973-5878";"Praça da Matriz, n° 02. Centro.  Ribeirópolis/SE CEP: 49.530-000. (Próximo a Igreja Católica Sagrado Coração de Jesus)";"Municipal";"Nordeste";
;"SE";"Rosário do Catete";"Divisão de Direitos Humanos e Políticas para as Mulheres";"sec.assistencia_social@yahoo.com.br";"(79) 3274-1364/9957-5922/9944-9188
Fax: (79) 3274-1364
";"Travessa Padre Gilson Garcia, s/nº . Centro. Rosário do Catete/SE. CEP: 49.760-000";"Municipal";"Nordeste";15/7/2014
;"SE";"Santana do São Francisco";"Coordenadoria  Municipal de Políticas para as Mulheres";;"(79) 8862-7775";"Rua São João, s/nº. Centro.  Santana de São Francisco/SE. CEP. 49.985-000";"Municipal";"Nordeste";
;"SE";"São Cristovão";"Diretoria de Políticas Públicas para as Mulheres";"condim.condimsaocristovao@hotmail.com";"(79) 3261-4380 /9641-3636 / 8816-2111";"Praça da Bandeira, 520 - Centro São Cristóvão/SE - CEP: 49100-000";"Municipal";"Nordeste";
;"SE";"Simão Dias";"Coordenadoria  Municipal de Políticas para Mulheres";;"(79) 9814-5004";"Rua Nelson Pinto de Mendonça, n°140. Centro. Simão Dias/SE. CEP: 49.480-000";"Municipal";"Nordeste";
;"SE";"Siriri";"Coordenadora de Políticas Públicas para as Mulheres";"cppm.siriri@hotmail.com";"(79) 9942-9508 (Coord) Ou Danielle Santos Teles Barreto 9939-9103 – Assist. Social";"Rua Cícero Orlando Moura, s/n  Siriri/SE CEP: 49.630-000";"Municipal";"Nordeste";
;"SE";"Tobias Barreto";"Coordenadoria  Municipal de Políticas Públicas para as Mulheres";"cmpm@tobiasbarreto.se.gov.br";"(79) 9919-6480 / 9847-4085 / 9869-0716 (Centro de Referência)";"Rua José Rosa de Oliveira n 381.   Tobias Barreto/SE - CEP: 49.300-970";"Municipal";"Nordeste";
;"SE";"Umbaúba ";"Coordenadoria  de  Politicas para as Mulheres";"assistenciasocialumbauba@hotmail.com.br";"(79) 3546-2179 (79) 9642-8746";"Rua Pe. Jose Bonifacio Costa, 555. Centro. Umbaúba/SE. CEP: 49.260-000 ";"Municipal";"Nordeste";
31;"Sergipe";"Todas";;;;;;;
;"SP";"ESTADUAL";"Coordenadoria de Políticas para a Mulher";"ctmulher@sp.gov.br ";" 011  9-99008129 (Fred)";"Rua Antonio de Godoes 122 5º andar sala 55 santa efigênia. São Paulo/SP CEP:  ";"Estadual";"Sudeste";"inf. 19/01/2015 por telefone"
;"SP";"Andradina";"Coordenadoria de Politicas para Mulheres";"politicasmulheresandradina@gmail.com";"(18) 3723-4877 / (18) 99665-5196";"Praça do Stella Maris ""José Vieira"" . Andradina/SP. CEP: 16901-163";"Municipal";"Sudeste";"13/07/2015 (inf Paola Kotaki - gestora)"
;"SP";"Aparecida";"Secretaria Municipal da Mulher";"Secretariamulher@aparecida.sp.gov.br";"(12) 3104-4000 Ramal 4038 / 9718-8041 / 9701-7737";"Rua Professor José Borges Ribeiro, nº 167. CentroAparecida/SP. Cep: 12.570-000";"Municipal";"Sudeste";
;"SP";"Araçatuba";"Coordenadoria da Mulher";"smpc@aracatuba.sp.gov.br";"(18) 99744-3943/ 3607-6685/ 3607- 6500";"Rua Coelho Neto, 880. Vila Bandeira. CeEP: 16025-105 Araçatuba/SP";"Municipal";"Sudeste";"02/07 (inf. da coordenadora)"
;"SP";"Araraquara";"Coordenadoria  Executiva de Políticas Públicas para Mulheres";"cppmulheres@araraquara.sp.gov.br";"(16) 3334-2033 / 9108-3518 ";"Av. Benito Barbieri, 1.215 - Jd. Eldorado. Araraquara/SP. CEP: 14.802-570";"Municipal";"Sudeste";
;"SP";"Atibaia";;;;;;;
;"SP";"Barra do Turvo";"Diretoria de Políticas para as Mulheres e Juventude";"funssol@barradoturvo.sp.gov.br";"(15) 3578-9444   ramal 29 / (15)9 9768-9684 (G)";"Avenida 21 de Março, nº 304. Centro. Barra do Turvo/SP. CEP: 11.955-000";"Municipal";"Sudeste";"08/01/2015 (inf. Ligue 180)"
;"SP";"Barretos";"Diretoria de Políticas para as Mulheres Jovens e Idosos";"vigilanciasocial@barretos.sp.gov.br";"(17) 3323 6550 (17) 99143 0536";"Rua 24, 451. Centro. Barretos/SP CEP: 14.780-090";"Municipal";"Sudeste";
;"SP";"Barueri";"Secretaria da Mulher";"secretariadamulher@barueri.sp.gov.br / secmulher.gabinete1@barueri.sp.gov.br";"(11)4706-4046  / 4163-5844";"Avenida Pastor Sebastião Davino dos Reis, nº 756. Jardim Barueri. Barueri/SP. CEP: 06.614-007";"Municipal";"Sudeste";"18/02/2015 (inf. Ligue 180)"
;"SP";"Bauru";"Coordenadoria  de Políticas para as Mulheres";"bemestar@bauru.sp.gov.br";"(14) 3227-8624/ 3223-5535";"Rua Raposo Tavares, 1135. Vila Brunhuri. Bauru/SP. CEP 17.011-020";"Municipal";"Sudeste";"27/01/215 (inf. Da Coordenadoria  de Baurú)"
;"SP";"Botucatu";;;;;;;
;"SP";"Bragança Paulista";"Cordenadoria de Políticas para as mulheres";"coordmulher@braganca.sp.gov.br";"(11) 4034- 7062/ 95559 1959(gestora)";"Av. Antônio Pires Pimentel, 215. Centro Bragança Paulista. CEP:12.914-900";;;
;"SP";"Campinas";"Coordenadoria  de Políticas Públicas para as Mulheres";"Coordenadoria damulher@campinas.sp.gov.br ";"(19) 2116-0781 / Fax: 2116-0789 ";"Av. Anchieta, 200.16º andar. Centro. Campinas/SP. CEP: 13.015-904";"Municipal";"Sudeste";
;"SP";"Carapicuíba";"Coordenadoria  Municipal da Mulher";"cppm@carapicuiba.sp.gov.br";"(11) 4164-5427 / 5500 R.5611 / 6989-3435 /(11) 963974496";"Av. Pres. Getúlio Vargas 280. Vila Caldas. Carapicuíba/SP. CEP: 06.310-100";"Municipal";"Sudeste";
;"SP";"Cordeirópolis";"Secretaria da Mulher e do Desenvolvimento Social";"promocao@cordeiropolis.sp.gov.br";"(19) 99678613";"Rua Toledo Barros 404 Centro. Cordeirópolis/SP. CEP: 13.490-000";"Municipal";"Sudeste";
;"SP";"Cotia";;;;;;;
;"SP";"Cubatão";"Departamento de Políticas Públicas para as Mulheres";"crmcubatao@hotmail.com";"(13)3372-1448/13-8121.0497";"Rua salgado Filho, 227, Jd. Cost e Silva. Cubatão/SP. CEP: 11.500-270";"Municipal";"Sudeste";
;"SP";"Diadema";"Coordenadoria  de Políticas Públicas para às Mulheres";"alzair.guimaraes@diadema.sp.gov.br";"(11) 4057- 7813/11 9959.54445 ";"R. Almirante Barroso 111, Vila Dirce. Diadema/SP CEP: 09.912-900";"Municipal";"Sudeste";
;"SP";"Embu das Artes";"Assessoria da Mulher  ";"centrodereferenciadamulher@embu.sp.gov.br ";"(11) 4785-3500";"Rua Dona Bernardina. nº 37. Jardim Arabutan. Embu/SP. CEP: 06.803-450";"Municipal";"Sudeste";9/4/2014
;"SP";"Franco da Rocha";;;;;;;
;"SP";"Guararema";"Secretaria Municipal de Políticas para a Mulher";"Secretariadamulher@guararema.sp.gov.br";"(11)4693-2213 /4693-5125 /(11)9 9795-6238 (gestora)";"Rua Doutor Pedro de Toledo, nº 89. Centro. Guararema/SP. CEP: 08.900-000";"Municipal";"Sudeste";"08/01/2014 (Inf. Ligue 180)"
;"SP";"Guarujá";"ASSESSORIA de Políticas para as Mulheres DA Secretaria DE DESENVOLVIMENTO E CIDADANIA";"politicasparamulheres@guaruja.sp.gov.br";"(13)3308-7085 / (13)3383-2179/ (13)99161-7667";"Av. Santos Dumont, nº 800. 4º andar. Santo Antônio. Guarujá/SP. CEP: 11.460.003";"Municipal";"Sudeste";
;"SP";"Guarulhos";"Coordenadoria  de  Politicas para as Mulheres ";"politicasparamulheres@guaruja.sp.gov.br";"(11) 2472-1213/ 2441-0019";"Av. Tiradentes, nº 2140. Vila São Jorge. Guarulhos/SP. CEP: 07113-001";"Municipal";"Sudeste";
;"SP";"Hortolândia";"Departamento de Políticas para as Mulheres";"mulher@hortolandia.sp.gov.br";"(19) 3819.6262/3819.6126/6640 - 9784.6758";"Rua Antonio Bernardes, 360 - Remanso Campineiro. Hortolândia/SP. CEP 13184-456 ";"Municipal";"Sudeste";"24/04/2015 (conf  e-mail rec.)"
;"SP";"Itapetininga";"Coordenadoria  da Mulher";;"(15)3273.4792";"Rua João Evangelista, 1018. Centro.  Itapetininga/SP. CEP: 18.200-055";"Municipal";"Sudeste";
;"SP";"Itapevi";"Secretária Municipal da Mulher";"sec.mulher@itapevi.sp.gov.br";"(11) 9-49631729 11 4143-8499/8481  ";"Rua Isola Belli Leonardi n°8 - Jardim Christianópolis  Itapevi/SP. CEP:  06694-110 ";"Municipal";"Sudeste";"03/02/2015 (inf. Da gestora)"
;"SP";"Itaquaquecetuba";"Secretaria Municipal de Políticas para as Mulheres";"mulher@itaquaquecetuba.sp.gov.br";"(11) 4753-5291 /(11) 9-7134-8975";"Av. Joâo Fernandes da Silva, 53 Vila Virginia. Itaquarquecetuba/SP. CEP: 08.576-000";"Municipal";"Sudeste";
;"SP";"Itupeva";"Nucleo de Políticas para as Mulheres";"dads3@itupeva.sp.gov.br ";"(11) 45932241/ (11) 97507 6949";"Rua Hildebrando Ferraz. nº 192 A. Centro . Itupeva/SP. CEP: 13.295-000";"Municipal";"Sudeste";
;"SP";"Jandira";"Diretoria de Políticas para Mulheres e Igualdade Racial";"mulher@jandira.sp.gov.br";"(11) 4789-6346 (11) 4619.82.00";"Rua José Ruffino de Oliveira, 221 - Vila Ipê. Jandira/SP. CEP: 06.606-290";"Municipal";"Sudeste";
;"SP";"Jundiaí";"Coordenadoria  de Políticas para as Mulheres";"adsantos@jundiai.sp.gov.br ";"(11) 4589-8870
";"Av. Liberdade, s/n. 8º andar. Jardim Botânico.  Jundiaí/SP.  CEP: 13.214-900 Referência: Passo Municipal (Prefeitura)";"Municipal";"Sudeste";
;"SP";"Marilia";;;;;;;
;"SP";"Osasco";"Coordenadoria  da Mulher e da Promoção da Igualdade Racial";"genero.racial09@yahoo.com mulhereigualdaderacial@osasco.sp.gov.br";"(11) 2183-6187 / 2183-6166";"Avenida Visconde de Nova Granada, nº 513 Km 18. Osasco/SP. CEP:  06.194.025";"Municipal";"Sudeste";
;"SP";"Poá";"Secretaria Municipal da Mulher";"secdamulherpoa1@gmail.com";"(11) 4639-2044 / 4636-2045";"Rua Fernando Pinheiro Franco, 141. Centro. Poá/SP. CEP: 08.550-240 ";"Municipal";"Sudeste";
;"SP";"Porto Feliz";;;;;;;
;"SP";"Registro";;;;;;;
;"SP";"Ribeirão Corrente";"Coordenadoria  de  Politicas para as Mulheres";"administracao@ribeiraocorrente.sp.gov.br";"(16)3749.1000 - 9969.2313";"Rua Prudente de Moraes, 850.  Centro. Ribeirão Corrente/SP.CEP: 14.445-000";"Municipal";"Sudeste";
;"SP";"Ribeirão Preto";"Coordenadoria  Municipal da Mulher";"coordmulher@semas.pmrp.com.br ";"(16) 3636-3311 / 98103-3493 ";"R. João Arcadepani Filho, 400. Nova Riberania. Ribeirão Preto/SP. CEP: 14.096-720";"Municipal";"Sudeste";
;"SP";"Rio Claro";"Assessoria de Referência e Atendimento à Mulher";;"(19) 35322425 / 997760266";"Rua 02, 2099 Centro. Rio Claro/SP. CEP: 13.500-153";"Municipal";"Sudeste";
;"SP";"Rio Grande da Serra";"Coordenadoria  de Políticas Públicas para as Mulheres";;"(11)4820-8200  Ramal: 208 ";"Rua Progresso, 700. Bloco ""B"". Vila Progresso. Rio Grande da Serra/SP. CEP:  09.450-000";"Municipal";"Sudeste";
;"SP";"Salto";"Coordenadoria  Municipal da Mulher";"gab.acaosocial@salto.sp.gov.br COORDMULHER@SALTO.SP.GOV.BR. ";"(11) 4021-4287 / 9626-2482";"Rua 23 de maio, 340.Centro. Salto/SP.CEP 13.320-010 ";"Municipal";"Sudeste";3/11/2014
;"SP";"Santo André";"Secretaria de Políticas para as Mulheres";"spmulheres@santoandre.sp.gov.br saconchao@santoandre.sp.gov.br";"(11) 4433-0163/0152";"Praça IV Centenário, Prédio Executivo, 8º andar, Sala 6.  Santo André/SP. CEP: 09.015-080";"Municipal";"Sudeste";
;"SP";"Santos";"Coordenadoria  de Políticas para a Mulher ";"Coordenadoria damulher@santos.sp.gov.br ";"(13) 3202-1884/3271-4841/7804-6599";"Av. Campos Sales 128, Sl. 31. Vila Nova . Santos/SP. CEP: 11.013-400";"Municipal";"Sudeste";
;"SP";"São Bernardo do Campo";"Gerência de Políticas para as Mulheres e Questões de Gênero ";"sedesc2@saobernardo.sp.gov.br";"(11) 4126-3770  /4126-3774 /4126-3775 /4126-3764 /(12)9 8856-9238 / (11)9 9113-0124  ";"Av. Redenção, n. 271, Centro. São Bernardo do Campo/SP CEP: 09.725-680";"Municipal";"Sudeste";
;"SP";"São Caetano do Sul";"Coordenadoria  de  Politicas para as Mulheres";"creas@saocaetanodosul.sp.gov.br ";"(11) 4233-7373 / 011-9.9805-8390 011-9.9720-5922";"Rua Engenheiro Armando Arruda Pereira, nº 1470. São José. São Caetano do Sul/SP. CEP: 09581-170";"Municipal";"Sudeste";23/4/2014
;"SP";"São Carlos";"Divisão de Políticas para as Mulheres";"mulheres@saocarlos.sp.gov.br";"(16) 3307-7799 / 9711-7078";"Rua Treze de Maio, 1732. Centro São Carlos/SP. CEP: 13.560-647";"Municipal";"Sudeste";
;"SP";"São José do Rio Preto";"Secretaria Municipal dos Direitos de Políticas para Mulheres, Pessoa com Deficiência, Raça e Etnia";"mulher@riopreto.sp.gov.br";"(17)3022-2041/ 3222-2588   / 9735-5607 / 9155-5929";"R. Eduardo Nielson 420. Jdm. Congonhas.  São José do Rio Preto/SP. CEP: 15.030-070 ";"Municipal";"Sudeste";
;"SP";"São José dos Campos";"Coordenadoria  Especial de Políticas Públicas para as Mulheres";"Secretaria.cidadania@sjc.sp.gov.br ";"(12) 3932-6000 /3932-8613 / 99654-2712";"Rua Aurora Pinto da Cunha, 131. Centro.São José dos Campos/SP CEP: 12.235-190";"Municipal";"Sudeste";
;"SP";"SÃO PAULO";"Secretaria Especial de Políticas para as Mulheres";"claudiarlima@prefeitura.sp.gov.br";"(11) 2363-9403/ 9405";"R. Líbero Badaró 293, 8º Andar. Centro.  São Paulo/SP. CEP: 01.009-000";"Capital";"Sudeste";
;"SP";"São Sebastião";"Coordenadoria  de Políticas para as Mulheres";;"(12) 3892 1791 / 28 44 (12) 9 9748 3195 / (12)9 9774-6757  ";"Rua Antônio Candido, 194. Centro. São Sebastião/SP. CEP: 11.600-000";"Municipal";"Sudeste";21/11/2014
;"SP";"São Vicente";"Superintendência de Políticas Para Mulheres e Promoção da Igualdade Racial";;"(13) 35644035";"Rua José Bonifácio, 404, 8º And. Centro. São Vicente/SP: CEP: 11.310-280";"Municipal";"Sudeste";"06/02/2015 (Inf. Da gestora ena SPM)"
;"SP";"Sorocaba";"Coordenadoria  da Mulher";"pasilva@sorocaba.sp.gov.br";"(15) 3211-2548/1920/9115-6300";"Av. Juscelino Kubitschek de Oliveira, nº 440. Centro. Sorocaba/SP. CEP: 18.035-060";"Municipal";"Sudeste";
;"SP";"Taboão da Serra";"Coordenadoria  dos Direitos da Mulher";"direitodamulher@taboaodaserra.sp.gov.br ";"11) 4139-5495 /Fax (11)4137-2368 /4787 3923";"Rua Henrique Faustino de Camargo 140 - Vila Iasi -  Taboão da Serra/SP - CEP: 06767-385";"Municipal";"Sudeste";
;"SP";"Tupã";;;;;;;
;"SP";"Várzea Paulista";;;;;;;
54;"São Paulo";"Todas";;;;;;;
;"TO";"ESTADUAL";"Gerência de Assistência à Mulher";"mulhertogov@gmail.com";"(63) 3218-6726/ 9999-0811 / 9941 4203 (Mafalda) assessoria aos conselhos 63 3218 - 2058 ";"Qd.103 Sul, Av.LO-1, Conjunto-04, Lote-22 Bairro: Centro - Plano Diretor Sul - PALMAS-TO - CEP: 77.015-028";"Estadual";"Norte";
;"TO";"PALMAS";"Superintendência da Mulher, Direitos Humanos e Equidade";"comudhe.palmas@gmail.com";"(63) 3234 0004 /   63 9968 7779 /8473 -0050 (OI)";"Area Verde 308 Sul Parque Cesarmar S/N. Palmas/TO CEP: 77.001.900";"Capital";"Norte";
;"TO";"Colinas do Tocantins";"SecretariaEspecial da Mulher ";"mulher@colinas.to.gov.br";"(63) 3476-7066/ (63) 9982-6306/  8473 0050";"Av. presidente Dutra, 434. Centro. Colinas do Tocantins. CEP: 77.760-000";"Municipal";"Norte";
;"TO";"Paranã";"Secretaria da Mulher";;;"Praça Padre Pedrocilho, s/nº. CentroParanã/TO. CEP: 77360-000";"Municipal";"Norte";11/6/2014
;"TO";"São Felix do Tocantins";"Coordenadoria Municipal de Políticas para as Mulheres";;"(063) 3576 1096 / 9974 0209";"Av. Dr Rubinho Qd 29, Lote 11 São Felix do Tocantins/TO CEP: 77.6050-000";"Municipal";"Norte";"11/062014"
;"TO";"Tocantinópolis";"Secretaria Municipal da Mulher";"secmulher.toc@outlook.com";"(63) 3471-1954/ (63) 99874107";"Rua Pedro Ludovico s/nº. Centro. Tocantinópolis/TO. CEP: 77.900-000";"Municipal";"Norte";23/4/2014
6;"Tocantins";"Todas";;;;;;;
792;"Todas as UFs";"Todas";;;;;;;
